iti_id,iti_name,district,industrial_cluster,tier,iti_type,course_name,sector,nsqf_level,duration_months,annual_intake_seats,placement_rate_pct,skills_taught,skills_gap,demand_alignment,mismatch_flag
ITI-MH-0083,Govt ITI Kolhapur,Kolhapur,Shiroli,tier2,Pvt,AI-Quality Inspection Tech,Adv Manufacturing,5,12,14,70.1,computer vision basics; image annotation; CMM operation; SPC analysis; defect classification; Python/ML awareness,model retraining pipelines; edge AI deployment; generative AI for test data; ISO 17025 lab accreditation,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0083,Govt ITI Kolhapur,Kolhapur,Shiroli,tier2,Govt,Fitter,Engineering,3,24,48,56.2,bench work; assembly & fitting; measurement tools; blueprint reading; thread cutting; surface finishing,CNC fixture assembly; pneumatic systems; hydraulic fitting; 5S/lean manufacturing; digital measurement,Stable,BALANCED
ITI-MH-0083,Govt ITI Kolhapur,Kolhapur,Shiroli,tier2,Pvt,AC & Refrigeration Mechanic,HVAC,4,24,53,40.1,VRF systems; refrigerant handling; gas charging; electrical troubleshooting; BMS controls; AMC documentation,IoT-enabled HVAC monitoring; heat pump systems; cold-chain reefer servicing; LEED commissioning,Stable,BALANCED
ITI-MH-0084,Bharat ITI Kolhapur,Kolhapur,Shiroli,tier2,Govt,Draughtsman (Civil/Mechanical),Engineering,3,24,67,17.5,manual drawing board; T-square drafting; 2D blueprint reading; basic AutoCAD; orthographic projection,3D CAD modelling (SolidWorks/CATIA); BIM software; parametric design; GD&T; simulation basics,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0084,Bharat ITI Kolhapur,Kolhapur,Shiroli,tier2,Pvt,AI-Quality Inspection Tech,Adv Manufacturing,5,12,7,68.6,computer vision basics; image annotation; CMM operation; SPC analysis; defect classification; Python/ML awareness,model retraining pipelines; edge AI deployment; generative AI for test data; ISO 17025 lab accreditation,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0084,Bharat ITI Kolhapur,Kolhapur,Shiroli,tier2,Pvt,Industrial IoT Technician,Industry 4.0,5,12,8,85.9,MQTT protocol; OPC-UA; edge computing; sensor calibration; Python scripting; cloud dashboards,cybersecurity for OT networks; digital thread; 5G private network config; ML-based anomaly detection,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0084,Bharat ITI Kolhapur,Kolhapur,Shiroli,tier2,Govt,Electrician,Electrical,3,24,69,43.0,panel wiring; earthing; motor winding; PLC basics; electrical drawings; safety regulations,VFD configuration; SCADA basics; smart metering; EV charging infra; solar grid interconnection,Stable,BALANCED
ITI-MH-0085,KVK ITI Kolhapur,Kolhapur,Shiroli,tier2,Govt,Welder,Engineering,3,12,51,61.4,MIG welding; TIG welding; SMAW; weld inspection; distortion control; PPE compliance,underwater welding; robotic welding cell operation; NDT basics; structural welding codes; aluminium TIG,Stable,BALANCED
ITI-MH-0085,KVK ITI Kolhapur,Kolhapur,Shiroli,tier2,Pvt,Solar PV Technician,Renewable Energy,4,6,35,72.6,string inverter commissioning; rooftop module mounting; earthing & bonding; DC cabling; net metering,BESS integration; bifacial module handling; SCADA monitoring; drone-based O&M; agrivoltaic installation,Emerging,BALANCED
ITI-MH-0085,KVK ITI Kolhapur,Kolhapur,Shiroli,tier2,Govt,Draughtsman (Civil/Mechanical),Engineering,3,24,43,24.6,manual drawing board; T-square drafting; 2D blueprint reading; basic AutoCAD; orthographic projection,3D CAD modelling (SolidWorks/CATIA); BIM software; parametric design; GD&T; simulation basics,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0085,KVK ITI Kolhapur,Kolhapur,Shiroli,tier2,Pvt,AC & Refrigeration Mechanic,HVAC,4,24,31,45.7,VRF systems; refrigerant handling; gas charging; electrical troubleshooting; BMS controls; AMC documentation,IoT-enabled HVAC monitoring; heat pump systems; cold-chain reefer servicing; LEED commissioning,Stable,BALANCED
ITI-MH-0085,KVK ITI Kolhapur,Kolhapur,Shiroli,tier2,Pvt,Drone Pilot & UAV Maintenance,AgriTech,4,6,10,61.5,DGCA certification; flight planning; GPS calibration; payload operations; drone maintenance; geofencing,LiDAR data processing; multi-spectral imaging analysis; swarm drone coordination; FPV racing & repair,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0086,MSBTE Affiliated ITI Kolhapur,Kolhapur,Gokul-Shirgaon,tier2,Govt,Shorthand & Stenography,Administration,2,12,54,6.6,Pitman shorthand; typing speed 60wpm; MS Word; filing systems; basic correspondence,digital transcription tools; voice-to-text software; calendar management; CRM usage,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0087,Maharashtra Industrial Training Institute Kagal,Kolhapur,Kagal,tier2,Pvt,CNC/VMC Operator,Precision Engg,4,12,39,67.8,G-code programming; Fanuc CNC controls; tool offsets; quality inspection; CAD/CAM basics; tolerance measurement,5-axis machining; Mastercam post-processing; in-process gauging; robotic tending; digital twin simulation,Stable,BALANCED
ITI-MH-0087,Maharashtra Industrial Training Institute Kagal,Kolhapur,Kagal,tier2,Pvt,Industrial IoT Technician,Industry 4.0,5,12,20,58.6,MQTT protocol; OPC-UA; edge computing; sensor calibration; Python scripting; cloud dashboards,cybersecurity for OT networks; digital thread; 5G private network config; ML-based anomaly detection,Emerging,BALANCED
ITI-MH-0087,Maharashtra Industrial Training Institute Kagal,Kolhapur,Kagal,tier2,Govt,Fitter,Engineering,3,24,80,49.9,bench work; assembly & fitting; measurement tools; blueprint reading; thread cutting; surface finishing,CNC fixture assembly; pneumatic systems; hydraulic fitting; 5S/lean manufacturing; digital measurement,Stable,BALANCED
ITI-MH-0087,Maharashtra Industrial Training Institute Kagal,Kolhapur,Kagal,tier2,Govt,Welder,Engineering,3,12,95,51.3,MIG welding; TIG welding; SMAW; weld inspection; distortion control; PPE compliance,underwater welding; robotic welding cell operation; NDT basics; structural welding codes; aluminium TIG,Stable,BALANCED
ITI-MH-0087,Maharashtra Industrial Training Institute Kagal,Kolhapur,Kagal,tier2,Pvt,Solar PV Technician,Renewable Energy,4,6,35,67.5,string inverter commissioning; rooftop module mounting; earthing & bonding; DC cabling; net metering,BESS integration; bifacial module handling; SCADA monitoring; drone-based O&M; agrivoltaic installation,Emerging,BALANCED
ITI-MH-0088,MSBTE Affiliated ITI Kolhapur,Kolhapur,Shiroli,tier2,Govt,Turner / Machinist,Precision Engg,3,24,42,40.1,lathe operation; turning & facing; boring & drilling; measurement tools; coolant management,CNC turning centres; live tooling; precision grinding; CMM measurement; ISO 9001 documentation,Stable,BALANCED
ITI-MH-0088,MSBTE Affiliated ITI Kolhapur,Kolhapur,Shiroli,tier2,Govt,Plumber,Construction,3,12,27,45.7,pipe fitting; sanitary installation; plumbing drawings; water treatment basics; pressure testing,CPVC/HDPE piping; rainwater harvesting systems; fire suppression piping; BIM coordination,Stable,BALANCED
ITI-MH-0088,MSBTE Affiliated ITI Kolhapur,Kolhapur,Shiroli,tier2,Govt,Fitter,Engineering,3,24,42,50.8,bench work; assembly & fitting; measurement tools; blueprint reading; thread cutting; surface finishing,CNC fixture assembly; pneumatic systems; hydraulic fitting; 5S/lean manufacturing; digital measurement,Stable,BALANCED
ITI-MH-0088,MSBTE Affiliated ITI Kolhapur,Kolhapur,Shiroli,tier2,Pvt,EV Battery Technician,Electric Vehicles,4,12,19,69.5,Li-ion cell handling; BMS calibration; spot welding; DC bus wiring; EV safety protocols; thermal management,solid-state battery handling; second-life battery repurposing; battery recycling processes; fast-charge system config,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0088,MSBTE Affiliated ITI Kolhapur,Kolhapur,Shiroli,tier2,Pvt,CNC/VMC Operator,Precision Engg,4,12,41,52.3,G-code programming; Fanuc CNC controls; tool offsets; quality inspection; CAD/CAM basics; tolerance measurement,5-axis machining; Mastercam post-processing; in-process gauging; robotic tending; digital twin simulation,Stable,BALANCED
ITI-MH-0089,Govt ITI Kolhapur (Women),Kolhapur,Shiroli,tier2,Pvt,Green Building & Energy Audit,Construction,4,6,8,51.5,IGBC norms; MEP coordination; energy auditing basics; rainwater harvesting; BIM awareness; EV charging infra,ECBC compliance documentation; net-zero building modelling; green rating auditing; thermal comfort simulation,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0089,Govt ITI Kolhapur (Women),Kolhapur,Shiroli,tier2,Govt,Data Entry & Office Automation,IT/BPO,2,12,37,17.0,MS Office; typing speed 40wpm; basic internet browsing; data formatting; tally basics,AI/ML awareness; RPA tools; cloud-based ERP; Python scripting; database querying,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0089,Govt ITI Kolhapur (Women),Kolhapur,Shiroli,tier2,Pvt,Cold-Chain & Logistics,Logistics,4,6,18,66.5,temperature monitoring; reefer truck ops; FSSAI cold-chain norms; inventory management; WMS software,blockchain-based traceability; EV reefer vehicle ops; predictive maintenance for cold rooms; last-mile route AI,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0089,Govt ITI Kolhapur (Women),Kolhapur,Shiroli,tier2,Pvt,CNC/VMC Operator,Precision Engg,4,12,47,49.5,G-code programming; Fanuc CNC controls; tool offsets; quality inspection; CAD/CAM basics; tolerance measurement,5-axis machining; Mastercam post-processing; in-process gauging; robotic tending; digital twin simulation,Stable,BALANCED
ITI-MH-0090,Rayat Shikshan Sanstha ITI Amravati,Amravati,Nandgaonpeth,tier3,Govt,Fitter,Engineering,3,24,79,53.4,bench work; assembly & fitting; measurement tools; blueprint reading; thread cutting; surface finishing,CNC fixture assembly; pneumatic systems; hydraulic fitting; 5S/lean manufacturing; digital measurement,Stable,BALANCED
ITI-MH-0090,Rayat Shikshan Sanstha ITI Amravati,Amravati,Nandgaonpeth,tier3,Govt,Data Entry & Office Automation,IT/BPO,2,12,75,15.4,MS Office; typing speed 40wpm; basic internet browsing; data formatting; tally basics,AI/ML awareness; RPA tools; cloud-based ERP; Python scripting; database querying,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0090,Rayat Shikshan Sanstha ITI Amravati,Amravati,Nandgaonpeth,tier3,Govt,Welder,Engineering,3,12,55,44.6,MIG welding; TIG welding; SMAW; weld inspection; distortion control; PPE compliance,underwater welding; robotic welding cell operation; NDT basics; structural welding codes; aluminium TIG,Stable,BALANCED
ITI-MH-0090,Rayat Shikshan Sanstha ITI Amravati,Amravati,Nandgaonpeth,tier3,Pvt,EV Battery Technician,Electric Vehicles,4,12,15,82.8,Li-ion cell handling; BMS calibration; spot welding; DC bus wiring; EV safety protocols; thermal management,solid-state battery handling; second-life battery repurposing; battery recycling processes; fast-charge system config,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0091,Lok Shikshan Sanstha ITI Amravati MIDC,Amravati,Amravati MIDC,tier3,Pvt,Drone Pilot & UAV Maintenance,AgriTech,4,6,15,74.4,DGCA certification; flight planning; GPS calibration; payload operations; drone maintenance; geofencing,LiDAR data processing; multi-spectral imaging analysis; swarm drone coordination; FPV racing & repair,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0091,Lok Shikshan Sanstha ITI Amravati MIDC,Amravati,Amravati MIDC,tier3,Pvt,Offset Printing Technology,Printing,3,12,27,11.2,offset press operation; color registration; ink mixing; plate burning; bindery operations,digital printing (UV/DTF); pre-press DTP software; packaging design; flexographic printing,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0091,Lok Shikshan Sanstha ITI Amravati MIDC,Amravati,Amravati MIDC,tier3,Govt,Fitter,Engineering,3,24,58,61.1,bench work; assembly & fitting; measurement tools; blueprint reading; thread cutting; surface finishing,CNC fixture assembly; pneumatic systems; hydraulic fitting; 5S/lean manufacturing; digital measurement,Stable,BALANCED
ITI-MH-0091,Lok Shikshan Sanstha ITI Amravati MIDC,Amravati,Amravati MIDC,tier3,Pvt,Cold-Chain & Logistics,Logistics,4,6,25,60.0,temperature monitoring; reefer truck ops; FSSAI cold-chain norms; inventory management; WMS software,blockchain-based traceability; EV reefer vehicle ops; predictive maintenance for cold rooms; last-mile route AI,Emerging,BALANCED
ITI-MH-0092,NTTF Centre Nandgaonpeth,Amravati,Nandgaonpeth,tier3,Govt,Draughtsman (Civil/Mechanical),Engineering,3,24,84,13.3,manual drawing board; T-square drafting; 2D blueprint reading; basic AutoCAD; orthographic projection,3D CAD modelling (SolidWorks/CATIA); BIM software; parametric design; GD&T; simulation basics,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0092,NTTF Centre Nandgaonpeth,Amravati,Nandgaonpeth,tier3,Pvt,Industrial IoT Technician,Industry 4.0,5,12,16,78.5,MQTT protocol; OPC-UA; edge computing; sensor calibration; Python scripting; cloud dashboards,cybersecurity for OT networks; digital thread; 5G private network config; ML-based anomaly detection,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0092,NTTF Centre Nandgaonpeth,Amravati,Nandgaonpeth,tier3,Pvt,Cold-Chain & Logistics,Logistics,4,6,10,68.5,temperature monitoring; reefer truck ops; FSSAI cold-chain norms; inventory management; WMS software,blockchain-based traceability; EV reefer vehicle ops; predictive maintenance for cold rooms; last-mile route AI,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0093,Govt ITI Amravati (Women),Amravati,Nandgaonpeth,tier3,Pvt,Green Building & Energy Audit,Construction,4,6,10,56.9,IGBC norms; MEP coordination; energy auditing basics; rainwater harvesting; BIM awareness; EV charging infra,ECBC compliance documentation; net-zero building modelling; green rating auditing; thermal comfort simulation,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0093,Govt ITI Amravati (Women),Amravati,Nandgaonpeth,tier3,Pvt,Industrial IoT Technician,Industry 4.0,5,12,10,84.7,MQTT protocol; OPC-UA; edge computing; sensor calibration; Python scripting; cloud dashboards,cybersecurity for OT networks; digital thread; 5G private network config; ML-based anomaly detection,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0093,Govt ITI Amravati (Women),Amravati,Nandgaonpeth,tier3,Govt,Data Entry & Office Automation,IT/BPO,2,12,44,13.5,MS Office; typing speed 40wpm; basic internet browsing; data formatting; tally basics,AI/ML awareness; RPA tools; cloud-based ERP; Python scripting; database querying,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0094,Seva Sahayak ITI Nandgaonpeth,Amravati,Nandgaonpeth,tier3,Govt,Textile Weaving / Loom,Textiles,3,12,39,11.2,power loom setup; warp/weft threading; shuttle changeover; quality grading; loom maintenance,jacquard CAD design; technical textiles; ERP-based production planning; e-commerce product listing,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0096,Rayat Shikshan Sanstha ITI Sangli,Sangli,Miraj,tier3,Govt,Data Entry & Office Automation,IT/BPO,2,12,46,8.1,MS Office; typing speed 40wpm; basic internet browsing; data formatting; tally basics,AI/ML awareness; RPA tools; cloud-based ERP; Python scripting; database querying,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0098,Shri Shivaji ITI Miraj,Sangli,Miraj,tier3,Pvt,Green Building & Energy Audit,Construction,4,6,7,73.6,IGBC norms; MEP coordination; energy auditing basics; rainwater harvesting; BIM awareness; EV charging infra,ECBC compliance documentation; net-zero building modelling; green rating auditing; thermal comfort simulation,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0099,Lok Shikshan Sanstha ITI Miraj,Sangli,Miraj,tier3,Pvt,Robotics & Automation,Adv Manufacturing,5,12,6,81.7,PLC programming; servo motor calibration; robot teach pendant; pneumatic systems; FANUC/KUKA commissioning,collaborative robot (cobot) programming; digital twin simulation; safety PLC; vision-guided robotics; ROS basics,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0100,JSW Skills ITI Miraj,Sangli,Miraj,tier3,Pvt,Robotics & Automation,Adv Manufacturing,5,12,16,85.6,PLC programming; servo motor calibration; robot teach pendant; pneumatic systems; FANUC/KUKA commissioning,collaborative robot (cobot) programming; digital twin simulation; safety PLC; vision-guided robotics; ROS basics,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0100,JSW Skills ITI Miraj,Sangli,Miraj,tier3,Pvt,AC & Refrigeration Mechanic,HVAC,4,24,28,58.3,VRF systems; refrigerant handling; gas charging; electrical troubleshooting; BMS controls; AMC documentation,IoT-enabled HVAC monitoring; heat pump systems; cold-chain reefer servicing; LEED commissioning,Stable,BALANCED
ITI-MH-0101,JSW Skills ITI Khopoli,Raigad,Khopoli,tier3,Pvt,AC & Refrigeration Mechanic,HVAC,4,24,23,50.8,VRF systems; refrigerant handling; gas charging; electrical troubleshooting; BMS controls; AMC documentation,IoT-enabled HVAC monitoring; heat pump systems; cold-chain reefer servicing; LEED commissioning,Stable,BALANCED
ITI-MH-0102,Tata Strive Centre Taloja,Raigad,Taloja,tier3,Pvt,Cold-Chain & Logistics,Logistics,4,6,25,64.8,temperature monitoring; reefer truck ops; FSSAI cold-chain norms; inventory management; WMS software,blockchain-based traceability; EV reefer vehicle ops; predictive maintenance for cold rooms; last-mile route AI,Emerging,BALANCED
ITI-MH-0103,Tata Strive Centre Patalganga,Raigad,Patalganga,tier3,Govt,Turner / Machinist,Precision Engg,3,24,61,37.3,lathe operation; turning & facing; boring & drilling; measurement tools; coolant management,CNC turning centres; live tooling; precision grinding; CMM measurement; ISO 9001 documentation,Stable,BALANCED
ITI-MH-0103,Tata Strive Centre Patalganga,Raigad,Patalganga,tier3,Govt,Fitter,Engineering,3,24,106,55.7,bench work; assembly & fitting; measurement tools; blueprint reading; thread cutting; surface finishing,CNC fixture assembly; pneumatic systems; hydraulic fitting; 5S/lean manufacturing; digital measurement,Stable,BALANCED
ITI-MH-0103,Tata Strive Centre Patalganga,Raigad,Patalganga,tier3,Govt,Textile Weaving / Loom,Textiles,3,12,34,10.5,power loom setup; warp/weft threading; shuttle changeover; quality grading; loom maintenance,jacquard CAD design; technical textiles; ERP-based production planning; e-commerce product listing,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0103,Tata Strive Centre Patalganga,Raigad,Patalganga,tier3,Pvt,CNC/VMC Operator,Precision Engg,4,12,60,61.7,G-code programming; Fanuc CNC controls; tool offsets; quality inspection; CAD/CAM basics; tolerance measurement,5-axis machining; Mastercam post-processing; in-process gauging; robotic tending; digital twin simulation,Stable,BALANCED
ITI-MH-0104,NTTF Centre Patalganga,Raigad,Patalganga,tier3,Pvt,Industrial IoT Technician,Industry 4.0,5,12,18,73.5,MQTT protocol; OPC-UA; edge computing; sensor calibration; Python scripting; cloud dashboards,cybersecurity for OT networks; digital thread; 5G private network config; ML-based anomaly detection,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0104,NTTF Centre Patalganga,Raigad,Patalganga,tier3,Govt,Shorthand & Stenography,Administration,2,12,23,7.8,Pitman shorthand; typing speed 60wpm; MS Word; filing systems; basic correspondence,digital transcription tools; voice-to-text software; calendar management; CRM usage,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0104,NTTF Centre Patalganga,Raigad,Patalganga,tier3,Govt,Plumber,Construction,3,12,41,40.9,pipe fitting; sanitary installation; plumbing drawings; water treatment basics; pressure testing,CPVC/HDPE piping; rainwater harvesting systems; fire suppression piping; BIM coordination,Stable,BALANCED
ITI-MH-0104,NTTF Centre Patalganga,Raigad,Patalganga,tier3,Govt,Data Entry & Office Automation,IT/BPO,2,12,76,9.6,MS Office; typing speed 40wpm; basic internet browsing; data formatting; tally basics,AI/ML awareness; RPA tools; cloud-based ERP; Python scripting; database querying,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0105,Maharashtra Industrial Training Institute Manor,Palghar,Manor,tier3,Govt,Draughtsman (Civil/Mechanical),Engineering,3,24,40,9.0,manual drawing board; T-square drafting; 2D blueprint reading; basic AutoCAD; orthographic projection,3D CAD modelling (SolidWorks/CATIA); BIM software; parametric design; GD&T; simulation basics,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0105,Maharashtra Industrial Training Institute Manor,Palghar,Manor,tier3,Govt,Fitter,Engineering,3,24,108,39.2,bench work; assembly & fitting; measurement tools; blueprint reading; thread cutting; surface finishing,CNC fixture assembly; pneumatic systems; hydraulic fitting; 5S/lean manufacturing; digital measurement,Stable,BALANCED
ITI-MH-0106,Progressive Polytechnic & ITI Boisar,Palghar,Boisar,tier3,Pvt,Solar PV Technician,Renewable Energy,4,6,24,65.0,string inverter commissioning; rooftop module mounting; earthing & bonding; DC cabling; net metering,BESS integration; bifacial module handling; SCADA monitoring; drone-based O&M; agrivoltaic installation,Emerging,BALANCED
ITI-MH-0106,Progressive Polytechnic & ITI Boisar,Palghar,Boisar,tier3,Pvt,Robotics & Automation,Adv Manufacturing,5,12,9,85.0,PLC programming; servo motor calibration; robot teach pendant; pneumatic systems; FANUC/KUKA commissioning,collaborative robot (cobot) programming; digital twin simulation; safety PLC; vision-guided robotics; ROS basics,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0106,Progressive Polytechnic & ITI Boisar,Palghar,Boisar,tier3,Pvt,Offset Printing Technology,Printing,3,12,49,8.6,offset press operation; color registration; ink mixing; plate burning; bindery operations,digital printing (UV/DTF); pre-press DTP software; packaging design; flexographic printing,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0106,Progressive Polytechnic & ITI Boisar,Palghar,Boisar,tier3,Pvt,AC & Refrigeration Mechanic,HVAC,4,24,59,52.1,VRF systems; refrigerant handling; gas charging; electrical troubleshooting; BMS controls; AMC documentation,IoT-enabled HVAC monitoring; heat pump systems; cold-chain reefer servicing; LEED commissioning,Stable,BALANCED
ITI-MH-0107,Skill India Hub ITI Palghar,Palghar,Manor,tier3,Pvt,CNC/VMC Operator,Precision Engg,4,12,30,68.4,G-code programming; Fanuc CNC controls; tool offsets; quality inspection; CAD/CAM basics; tolerance measurement,5-axis machining; Mastercam post-processing; in-process gauging; robotic tending; digital twin simulation,Stable,BALANCED
ITI-MH-0107,Skill India Hub ITI Palghar,Palghar,Manor,tier3,Pvt,Offset Printing Technology,Printing,3,12,46,8.5,offset press operation; color registration; ink mixing; plate burning; bindery operations,digital printing (UV/DTF); pre-press DTP software; packaging design; flexographic printing,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0107,Skill India Hub ITI Palghar,Palghar,Manor,tier3,Govt,Textile Weaving / Loom,Textiles,3,12,43,10.7,power loom setup; warp/weft threading; shuttle changeover; quality grading; loom maintenance,jacquard CAD design; technical textiles; ERP-based production planning; e-commerce product listing,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0107,Skill India Hub ITI Palghar,Palghar,Manor,tier3,Govt,Plumber,Construction,3,12,27,44.5,pipe fitting; sanitary installation; plumbing drawings; water treatment basics; pressure testing,CPVC/HDPE piping; rainwater harvesting systems; fire suppression piping; BIM coordination,Stable,BALANCED
ITI-MH-0108,Skill India Hub ITI Palghar,Palghar,Tarapur,tier3,Govt,Textile Weaving / Loom,Textiles,3,12,51,8.5,power loom setup; warp/weft threading; shuttle changeover; quality grading; loom maintenance,jacquard CAD design; technical textiles; ERP-based production planning; e-commerce product listing,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0108,Skill India Hub ITI Palghar,Palghar,Tarapur,tier3,Govt,Electrician,Electrical,3,24,77,60.3,panel wiring; earthing; motor winding; PLC basics; electrical drawings; safety regulations,VFD configuration; SCADA basics; smart metering; EV charging infra; solar grid interconnection,Stable,BALANCED
ITI-MH-0109,Rayat Shikshan Sanstha ITI Jalgaon,Jalgaon,Jalgaon MIDC,tier3,Pvt,Solar PV Technician,Renewable Energy,4,6,33,68.2,string inverter commissioning; rooftop module mounting; earthing & bonding; DC cabling; net metering,BESS integration; bifacial module handling; SCADA monitoring; drone-based O&M; agrivoltaic installation,Emerging,BALANCED
ITI-MH-0109,Rayat Shikshan Sanstha ITI Jalgaon,Jalgaon,Jalgaon MIDC,tier3,Govt,Welder,Engineering,3,12,63,55.4,MIG welding; TIG welding; SMAW; weld inspection; distortion control; PPE compliance,underwater welding; robotic welding cell operation; NDT basics; structural welding codes; aluminium TIG,Stable,BALANCED
ITI-MH-0110,Skill India Hub ITI Jalgaon,Jalgaon,Jalgaon MIDC,tier3,Govt,Fitter,Engineering,3,24,83,52.2,bench work; assembly & fitting; measurement tools; blueprint reading; thread cutting; surface finishing,CNC fixture assembly; pneumatic systems; hydraulic fitting; 5S/lean manufacturing; digital measurement,Stable,BALANCED
ITI-MH-0110,Skill India Hub ITI Jalgaon,Jalgaon,Jalgaon MIDC,tier3,Pvt,CNC/VMC Operator,Precision Engg,4,12,35,66.8,G-code programming; Fanuc CNC controls; tool offsets; quality inspection; CAD/CAM basics; tolerance measurement,5-axis machining; Mastercam post-processing; in-process gauging; robotic tending; digital twin simulation,Stable,BALANCED
ITI-MH-0110,Skill India Hub ITI Jalgaon,Jalgaon,Jalgaon MIDC,tier3,Pvt,Cold-Chain & Logistics,Logistics,4,6,28,64.5,temperature monitoring; reefer truck ops; FSSAI cold-chain norms; inventory management; WMS software,blockchain-based traceability; EV reefer vehicle ops; predictive maintenance for cold rooms; last-mile route AI,Emerging,BALANCED
ITI-MH-0111,Govt ITI Jalgaon,Jalgaon,Jalgaon MIDC,tier3,Govt,Draughtsman (Civil/Mechanical),Engineering,3,24,74,9.8,manual drawing board; T-square drafting; 2D blueprint reading; basic AutoCAD; orthographic projection,3D CAD modelling (SolidWorks/CATIA); BIM software; parametric design; GD&T; simulation basics,Declining,OVERSUPPLY_LOW_PLACEMENT
ITI-MH-0111,Govt ITI Jalgaon,Jalgaon,Jalgaon MIDC,tier3,Pvt,AI-Quality Inspection Tech,Adv Manufacturing,5,12,9,83.8,computer vision basics; image annotation; CMM operation; SPC analysis; defect classification; Python/ML awareness,model retraining pipelines; edge AI deployment; generative AI for test data; ISO 17025 lab accreditation,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0111,Govt ITI Jalgaon,Jalgaon,Jalgaon MIDC,tier3,Govt,Fitter,Engineering,3,24,45,57.5,bench work; assembly & fitting; measurement tools; blueprint reading; thread cutting; surface finishing,CNC fixture assembly; pneumatic systems; hydraulic fitting; 5S/lean manufacturing; digital measurement,Stable,BALANCED
ITI-MH-0112,Govt ITI Jalgaon,Jalgaon,Jalgaon MIDC,tier3,Pvt,AI-Quality Inspection Tech,Adv Manufacturing,5,12,11,72.1,computer vision basics; image annotation; CMM operation; SPC analysis; defect classification; Python/ML awareness,model retraining pipelines; edge AI deployment; generative AI for test data; ISO 17025 lab accreditation,Emerging,UNDERSUPPLY_HIGH_DEMAND
ITI-MH-0112,Govt ITI Jalgaon,Jalgaon,Jalgaon MIDC,tier3,Govt,Welder,Engineering,3,12,78,53.2,MIG welding; TIG welding; SMAW; weld inspection; distortion control; PPE compliance,underwater welding; robotic welding cell operation; NDT basics; structural welding codes; aluminium TIG,Stable,BALANCED
ITI-MH-0113,Maharashtra Industrial Training Institute Bhusawal,Jalgaon,Bhusawal,tier3,Pvt,Solar PV Technician,Renewable Energy,4,6,21,62.3,string inverter commissioning; rooftop module mounting; earthing & bonding; DC cabling; net metering,BESS integration; bifacial module handling; SCADA monitoring; drone-based O&M; agrivoltaic installation,Emerging,BALANCED
ITI-MH-0114,Shri Shivaji ITI Udgir,Latur,Udgir,rural,Govt,Data Entry & Office Automation,IT/BPO,2,12,35,9.8,MS Office; typing speed 40wpm; basic internet browsing; data formatting; tally basics,AI/ML awareness; RPA tools; cloud-based ERP; Python scripting; database querying,Declining,OVERSUPPLY_LOW_PLACEMENT
